"","countryCode","stateProvince","individualCount","Latitude","Longitude","year","day","month","year_1","X10"
"21984","US","Texas",3,29.2169,-94.9349,2019-04-19,19,4,2019,NA
"21985","CR","San José",1,9.437717,-83.68788,2019-01-23,23,1,2019,"COORDINATE_ROUNDED"
"21986","PA","Panamá",1,8.994999,-79.54593,2019-01-22,22,1,2019,NA
"21987","US","Illinois",2,39.37747,-89.086716,2019-05-12,12,5,2019,NA
"21988","US","Ohio",1,41.631054,-83.195854,2018-05-09,9,5,2018,NA
"21989","CR","Alajuela",1,10.475152,-84.76118,2019-02-01,1,2,2019,NA
"21990","CA","Ontario",2,44.548428,-78.990906,2018-05-17,17,5,2018,NA
"21991","CR","Puntarenas",1,10.307843,-84.80514,2018-02-02,2,2,2018,NA
"21992","US","Illinois",1,41.963383,-87.63442,2019-09-27,27,9,2019,NA
"21993","CA","Ontario",1,44.619125,-79.00226,2018-06-02,2,6,2018,NA
"21994","US","Illinois",1,41.7058,-87.9589,2018-05-11,11,5,2018,NA
"21995","CR","Cartago",1,9.83193,-83.5638,2019-11-03,3,11,2019,NA
"21996","US","Illinois",2,40.11972,-88.21148,2018-09-13,13,9,2018,NA
"21997","US","Vermont",1,43.6129,-73.0593,2018-05-12,12,5,2018,NA
"21998","CR","Puntarenas",1,10.307843,-84.80514,2019-03-21,21,3,2019,NA
"21999","CR","Cartago",2,9.83193,-83.5638,2019-03-19,19,3,2019,NA
"22000","CR","Cartago",1,9.827731,-83.77218,2019-10-19,19,10,2019,NA
"22001","CR","Puntarenas",1,8.781648,-82.96564,2019-12-07,7,12,2019,NA
"22002","US","New York",1,43.731407,-75.88846,2019-05-19,19,5,2019,NA
"22003","CA","Quebec",1,45.08849,-74.21634,2019-05-27,27,5,2019,NA
"22004","US","Minnesota",1,46.95878,-95.65469,2019-06-18,18,6,2019,NA
"22005","US","Illinois",3,40.17324,-89.37581,2018-05-03,3,5,2018,NA
"22006","GT","Petén",2,17.18861,-89.63453,2018-12-14,14,12,2018,NA
"22007","US","Texas",2,29.57368,-94.389854,2019-04-26,26,4,2019,NA
"22008","US","Minnesota",1,44.52942,-92.34739,2018-05-12,12,5,2018,NA
"22009","US","Minnesota",1,48.583626,-95.31115,2018-06-22,22,6,2018,NA
"22010","US","Pennsylvania",1,40.987366,-77.704796,2019-05-04,4,5,2019,NA
"22011","BZ","Cayo",1,17.216488,-88.98342,2019-11-02,2,11,2019,NA
"22012","CA","Ontario",1,41.9554,-82.514,2018-05-05,5,5,2018,NA
"22013","US","Wisconsin",4,44.31612,-90.14174,2018-06-20,20,6,2018,NA
"22014","US","North Carolina",4,35.739708,-82.933464,2019-05-22,22,5,2019,NA
"22015","CR","Heredia",1,10.4502,-84.0677,2019-12-14,14,12,2019,NA
"22016","US","Texas",1,26.137486,-97.17356,2018-04-30,30,4,2018,NA
"22017","CR","Alajuela",1,10.097,-84.47,2018-12-19,19,12,2018,NA
"22018","US","Michigan",2,45.670444,-86.96606,2019-05-23,23,5,2019,NA
"22019","US","Pennsylvania",1,40.4307,-79.9134,2018-05-06,6,5,2018,NA
"22020","US","Wisconsin",4,45.737247,-91.65257,2019-05-31,31,5,2019,NA
"22021","CR","Cartago",1,9.83193,-83.5638,2019-11-11,11,11,2019,NA
"22022","US","Tennessee",1,35.848175,-88.7683,2018-09-29,29,9,2018,NA
"22023","US","Indiana",1,39.13262,-86.30573,2019-05-03,3,5,2019,NA
"22024","CR","Cartago",1,9.93333,-83.71194,2019-10-24,24,10,2019,NA
"22025","US","New Hampshire",2,42.783997,-71.62374,2018-05-19,19,5,2018,NA
"22026","US","Minnesota",2,45.465645,-93.73567,2019-05-21,21,5,2019,NA
"22027","US","Minnesota",2,45.21911,-92.774925,2018-08-30,30,8,2018,NA
"22028","US","Wisconsin",1,45.60095,-91.00919,2019-05-20,20,5,2019,NA
"22029","CA","Ontario",1,44.619125,-79.00226,2019-06-17,17,6,2019,NA
"22030","CA","Ontario",1,41.9554,-82.514,2018-05-16,16,5,2018,NA
"22031","CR","Cartago",1,9.78404,-83.75147,2019-12-02,2,12,2019,NA
"22032","US","Minnesota",1,45.10515,-93.08513,2019-09-11,11,9,2019,NA
"22033","NI","Jinotega",1,13.55644,-85.73972,2018-12-07,7,12,2018,NA
"22034","US","Tennessee",1,35.084835,-85.11147,2019-09-06,6,9,2019,NA
"22035","PA","Chiriquí",2,8.77318,-82.67504,2019-03-23,23,3,2019,NA
"22036","US","Texas",1,27.790888,-97.421364,2019-04-28,28,4,2019,NA
"22037","US","Texas",2,29.698408,-93.94818,2019-04-19,19,4,2019,NA
"22038","CR","San José",1,9.576778,-83.80009,2019-01-28,28,1,2019,NA
"22039","GT","Petén",1,17.2464,-90.29148,2019-11-16,16,11,2019,NA
"22040","US","Minnesota",1,44.52942,-92.34739,2018-05-12,12,5,2018,NA
"22041","US","Indiana",1,41.64978,-87.06259,2019-05-17,17,5,2019,NA
"22042","US","Michigan",1,41.777008,-86.663994,2018-05-13,13,5,2018,NA
"22043","US","Texas",1,26.233532,-97.35337,2018-04-27,27,4,2018,NA
"22044","US","Texas",2,29.565224,-94.39634,2019-04-27,27,4,2019,NA
"22045","US","Minnesota",1,46.78331,-95.88241,2019-05-17,17,5,2019,NA
"22046","CR","Cartago",3,9.83193,-83.5638,2019-10-26,26,10,2019,NA
"22047","CR","Alajuela",1,10.454581,-84.66083,2018-02-13,13,2,2018,NA
"22048","US","Pennsylvania",2,41.166664,-75.11168,2018-05-25,25,5,2018,NA
"22049","CA","Ontario",1,44.368042,-77.20479,2018-05-27,27,5,2018,NA
"22050","US","Illinois",2,41.8621,-88.1725,2019-05-09,9,5,2019,NA
"22051","CO","Valle del Cauca",1,4.741488,-76.296005,2019-01-04,4,1,2019,NA
"22052","US","Wisconsin",1,44.042477,-91.52671,2019-05-11,11,5,2019,NA
"22053","US","Wisconsin",1,44.98413,-87.63039,2019-05-23,23,5,2019,NA
"22054","CR","San José",1,9.944702,-84.04688,2018-10-02,2,10,2018,NA
"22055","US","Indiana",1,39.692806,-87.149284,2018-05-05,5,5,2018,NA
"22056","CR","Heredia",1,10.203823,-84.161835,2019-03-05,5,3,2019,NA
"22057","US","Wisconsin",1,46.14194,-89.52094,2018-06-23,23,6,2018,NA
"22058","US","Texas",2,26.14009,-97.17482,2018-04-28,28,4,2018,NA
"22059","US","Florida",1,27.632727,-82.718155,2018-04-18,18,4,2018,NA
"22060","US","Missouri",1,38.55488,-90.54065,2019-05-04,4,5,2019,NA
"22061","US","Minnesota",1,44.882633,-93.72111,2019-09-23,23,9,2019,NA
"22062","CR","Heredia",1,10.431006,-84.00342,2019-03-09,9,3,2019,"COORDINATE_ROUNDED"
"22063","US","Ohio",1,41.607517,-83.20963,2019-05-05,5,5,2019,NA
"22064","US","Vermont",1,45.00987,-73.05261,2019-05-26,26,5,2019,NA
"22065","PA","Emberá",1,8.378808,-77.763374,2018-01-26,26,1,2018,NA
"22066","US","Minnesota",1,44.705883,-93.33569,2019-05-07,7,5,2019,NA
"22067","US","Minnesota",1,46.4401,-92.80241,2019-06-07,7,6,2019,NA
"22068","CR","Alajuela",1,10.4361,-84.7107,2018-01-09,9,1,2018,NA
"22069","US","Tennessee",1,35.946617,-87.92153,2019-09-24,24,9,2019,NA
"22070","CA","Ontario",2,44.416138,-76.15175,2019-06-03,3,6,2019,NA
"22071","US","Alabama",1,34.89957,-86.566826,2019-09-24,24,9,2019,NA
"22072","CR","Alajuela",1,10.461365,-84.75475,2018-12-26,26,12,2018,NA
"22073","US","Iowa",1,42.677776,-92.37077,2018-09-06,6,9,2018,NA
"22074","CR","Puntarenas",2,10.306409,-84.807465,2018-12-25,25,12,2018,NA
"22075","CR","Limón",2,10.173658,-83.91337,2018-12-20,20,12,2018,NA
"22076","CR","Alajuela",4,10.202895,-84.48463,2019-12-25,25,12,2019,NA
"22077","CR","Alajuela",1,10.125493,-84.431564,2019-01-02,2,1,2019,NA
"22078","CA","Ontario",1,41.938877,-82.51385,2018-05-07,7,5,2018,NA
"22079","CR","Puntarenas",3,10.318843,-84.808586,2019-12-25,25,12,2019,NA
"22080","US","Minnesota",2,46.55603,-94.27784,2019-05-14,14,5,2019,NA
"22081","CR","Cartago",1,9.961658,-83.711266,2018-01-12,12,1,2018,NA
"22082","US","Minnesota",1,44.877373,-93.293106,2018-08-17,17,8,2018,NA
"22083","US","Wisconsin",2,43.3389,-87.88516,2019-05-15,15,5,2019,NA
"22084","US","Missouri",1,38.57083,-90.30045,2019-05-11,11,5,2019,NA
"22085","US","Minnesota",2,47.169735,-94.870544,2019-05-25,25,5,2019,NA
"22086","CR","Heredia",1,10.434045,-84.00483,2019-03-03,3,3,2019,NA
"22087","US","Iowa",1,42.267212,-92.313484,2019-05-10,10,5,2019,NA
"22088","US","Minnesota",1,46.81961,-92.10637,2019-05-17,17,5,2019,NA
"22089","US","Wisconsin",1,43.3389,-87.88516,2019-05-11,11,5,2019,NA
"22090","CR","Alajuela",1,10.465694,-84.75506,2019-02-21,21,2,2019,NA
"22091","CR","Alajuela",1,10.487052,-84.745186,2018-02-04,4,2,2018,NA
"22092","CA","Ontario",1,48.820477,-94.562965,2019-06-25,25,6,2019,NA
"22093","CR","San José",2,9.472106,-83.57753,2018-03-12,12,3,2018,NA
"22094","HN","Lempira",1,14.537779,-88.60348,2019-11-07,7,11,2019,NA
"22095","CR","Alajuela",1,10.489347,-84.75635,2019-01-13,13,1,2019,NA
"22096","US","Minnesota",2,46.915157,-95.537415,2019-06-14,14,6,2019,NA
"22097","US","North Carolina",1,36.320587,-81.710556,2018-05-19,19,5,2018,NA
"22098","US","Minnesota",2,46.97791,-94.58419,2018-08-14,14,8,2018,NA
"22099","US","Minnesota",1,47.1975,-95.202,2018-06-22,22,6,2018,NA
"22100","US","Ohio",1,41.64026,-83.441765,2018-05-09,9,5,2018,NA
"22101","BZ","Cayo",1,17.0944,-89.06796,2019-03-16,16,3,2019,NA
"22102","PA","Panamá",1,8.994999,-79.54593,2019-01-16,16,1,2019,NA
"22103","US","Wisconsin",1,43.078224,-89.36976,2019-05-19,19,5,2019,NA
"22104","CR","San José",4,9.946237,-83.96385,2018-11-06,6,11,2018,NA
"22105","BZ","Stann Creek",1,16.781199,-88.45717,2018-03-04,4,3,2018,NA
"22106","US","Texas",1,29.698408,-93.94818,2019-04-22,22,4,2019,NA
"22107","US","Texas",3,29.698408,-93.94818,2018-04-27,27,4,2018,NA
"22108","CR","Puntarenas",1,9.773348,-84.604256,2019-03-09,9,3,2019,NA
"22109","US","Wisconsin",1,42.981327,-87.869995,2018-05-04,4,5,2018,NA
"22110","CR","Heredia",1,10.524666,-84.11667,2019-02-27,27,2,2019,NA
"22111","PA","Ngäbe-Buglé",1,8.78868,-82.2173,2019-11-30,30,11,2019,NA
"22112","US","Minnesota",3,46.51824,-95.9515,2018-06-18,18,6,2018,NA
"22113","CA","Quebec",2,45.773266,-76.60338,2019-05-22,22,5,2019,NA
"22114","US","Pennsylvania",1,41.637875,-78.463005,2019-05-25,25,5,2019,NA
"22115","BZ","Toledo",2,16.260584,-88.89072,2018-10-06,6,10,2018,NA
"22116","US","Wisconsin",2,46.689545,-91.55691,2018-07-16,16,7,2018,NA
"22117","US","North Carolina",1,35.413754,-82.749,2019-09-15,15,9,2019,NA
"22118","CR","Cartago",1,9.83193,-83.5638,2019-10-19,19,10,2019,NA
"22119","US","Illinois",1,42.30556,-89.15579,2019-05-10,10,5,2019,NA
"22120","US","Michigan",1,42.91454,-85.765434,2018-05-16,16,5,2018,NA
"22121","CR","Limón",1,10.174433,-83.930336,2019-03-23,23,3,2019,NA
"22122","US","Wisconsin",1,45.79658,-92.65097,2019-05-17,17,5,2019,NA
"22123","US","Texas",1,28.048359,-97.042175,2018-05-05,5,5,2018,NA
"22124","US","Colorado",1,40.00986,-105.27431,2019-05-11,11,5,2019,NA
"22125","US","Minnesota",1,47.239143,-95.209724,2019-05-23,23,5,2019,NA
"22126","US","Kentucky",3,36.9066,-82.9165,2019-06-04,4,6,2019,NA
"22127","US","Pennsylvania",3,41.13525,-75.21153,2018-07-12,12,7,2018,NA
"22128","GT","Alta Verapaz",1,15.485507,-90.36079,2018-12-21,21,12,2018,NA
"22129","US","Texas",1,29.561344,-94.39022,2018-04-27,27,4,2018,NA
"22130","US","Texas",1,29.699522,-95.45165,2018-04-24,24,4,2018,NA
"22131","CA","Ontario",1,43.939133,-76.861145,2018-05-09,9,5,2018,NA
"22132","US","Wisconsin",2,42.93107,-89.202805,2019-05-07,7,5,2019,NA
"22133","US","Texas",1,29.57368,-94.389854,2018-04-25,25,4,2018,NA
"22134","US","Illinois",1,40.11972,-88.21148,2019-05-10,10,5,2019,NA
"22135","US","Minnesota",1,44.65469,-92.694435,2018-05-11,11,5,2018,NA
"22136","US","Texas",1,29.2169,-94.9349,2019-04-19,19,4,2019,NA
"22137","US","Michigan",1,41.92136,-86.58108,2019-05-25,25,5,2019,NA
"22138","CA","Ontario",1,44.873642,-78.98614,2019-08-31,31,8,2019,NA
"22139","US","Vermont",1,44.98557,-73.065125,2019-05-31,31,5,2019,NA
"22140","US","Illinois",1,41.834606,-88.373856,2019-05-11,11,5,2019,NA
"22141","US","Minnesota",1,47.1683,-92.56565,2019-07-07,7,7,2019,NA
"22142","HN","Atlántida",1,15.739058,-87.453575,2019-03-21,21,3,2019,NA
"22143","US","Wisconsin",2,44.445553,-90.65985,2019-07-13,13,7,2019,NA
"22144","US","Wisconsin",1,43.3389,-87.88516,2018-05-17,17,5,2018,NA
"22145","CR","San José",1,9.470499,-83.58351,2018-04-06,6,4,2018,NA
"22146","US","Illinois",1,41.963383,-87.63442,2019-09-26,26,9,2019,NA
"22147","CA","Ontario",1,44.67845,-76.12572,2018-05-10,10,5,2018,NA
"22148","US","Virginia",1,38.26566,-79.795715,2019-05-05,5,5,2019,NA
"22149","CR","Alajuela",1,10.465694,-84.75506,2019-02-21,21,2,2019,NA
"22150","US","Wisconsin",1,45.5133,-88.4504,2019-06-09,9,6,2019,NA
"22151","US","Michigan",1,42.595184,-85.41706,2019-05-14,14,5,2019,NA
"22152","CA","Ontario",2,44.873642,-78.98614,2018-08-09,9,8,2018,NA
"22153","US","Florida",2,27.309958,-82.25936,2018-10-12,12,10,2018,NA
"22154","US","Missouri",1,38.87656,-94.51023,2019-05-07,7,5,2019,NA
"22155","US","Texas",1,27.790888,-97.421364,2018-04-21,21,4,2018,NA
"22156","CR","Puntarenas",3,10.307843,-84.80514,2018-11-18,18,11,2018,NA
"22157","CO","Boyacá",1,4.879846,-73.25189,2019-11-10,10,11,2019,"COORDINATE_ROUNDED"
"22158","BZ","Cayo",1,16.864239,-88.99638,2018-12-22,22,12,2018,NA
"22159","US","Georgia",1,34.27118,-85.07686,2019-09-21,21,9,2019,NA
"22160","US","Indiana",1,37.946026,-87.30397,2019-09-04,4,9,2019,NA
"22161","US","Louisiana",1,29.757612,-93.60228,2019-10-22,22,10,2019,NA
"22162","CA","Ontario",2,44.579056,-76.320435,2018-05-26,26,5,2018,NA
"22163","US","Texas",1,30.218199,-97.645805,2018-05-01,1,5,2018,NA
"22164","US","Kansas",1,39.43468,-95.79296,2019-05-11,11,5,2019,NA
"22165","GT","Petén",1,17.222662,-89.6235,2019-04-21,21,4,2019,NA
"22166","CA","Ontario",1,44.94123,-75.803566,2019-06-24,24,6,2019,NA
"22167","CR","Limón",1,10.174433,-83.930336,2019-03-23,23,3,2019,NA
"22168","CR","Alajuela",1,10.713754,-85.040955,2018-03-21,21,3,2018,NA
"22169","US","Ohio",1,41.607517,-83.20963,2018-05-13,13,5,2018,NA
"22170","BZ","Cayo",1,17.216488,-88.98342,2019-10-20,20,10,2019,NA
